ID,pred01,pred02,pred03,pred04,pred05,pred06,pred07,class01,class02
0001,12177002,15.3636544,2914.5251691717654,519.1220692356468,28.637770443984667,825.8105677063426,3.6552872336853324,1,1
0004,7646914,16.19803215,2897.555949290631,513.1996948765642,67.07285880222722,2025.5693834420586,9.324968966015714,1,2
0006,14018536,9.22839641,4610.928186895072,829.5258560910767,0.2713392242940245,1.8243326620107667,0,3,0
0013,11083451,11.6352781,3148.3944854499955,563.979244750265,24.68654716553723,888.5560729148211,3.9160986446547565,2,1
0014,9203570,12.43225456,3414.348856879438,616.0588446213546,5.8520606998103375,1.4751338452021239,0,3,0
0015,8833882,11.38844159,3212.946222592512,589.7123280413762,0.6949231291799676,4.285932136771418,0,3,0
0018,7691159,11.2542934,3006.1027298490208,536.5281710519812,37.58051748556575,854.3957896168973,3.404692449705035,1,2
0021,11233484,8.98827044,3139.5103380375153,563.8309157240365,0.392650913119385,2.5643129862804814,0,2,0
0022,10929715,13.3632281,3400.1639446112404,626.5909085690288,0.4929216699817305,4.1613719356959935,0,3,0
0023,12216059,7.01057852,3173.85316099611,565.7356539886534,0.4391993265205311,2.9405370980149597,0,2,0
0024,8209798,6.25671931,2997.296087548503,537.5977096502188,15.622115859827034,388.1824476415486,1.523366590341683,1,1
0026,13731050,13.79651939,2717.3997672848373,481.3892484517427,64.27701941680817,1520.3003535508726,7.095899114236205,NA,NA
0027,13932670,13.79651939,2827.9733222511086,505.2082529037067,50.8350293974486,1118.2937016054595,5.193995960992021,NA,NA
0032,6280932,7.52852046,3045.00146792382,540.5907171113857,22.84071143674701,553.6396873801259,2.186120067217734,1,1
0037,8596423,17.72447889,3150.522150721274,559.2605142420565,1.9408528298392393,21.96751746445344,0,2,0
0046,8775458,5.4509668,3159.870078286948,558.1518425545362,3.0416958131496123,15.022838475816949,0,2,0
0047,5841147,12.84424969,3188.9056918442457,564.7497763586358,30.141847334191198,677.0910278465846,2.5788852366426465,2,1
0049,10177206,11.88676701,3154.81967922661,567.7332302889687,0.5261760464035086,3.170506036637321,0,2,0
0051,9307265,17.6115766,3170.178634449333,563.1417830603806,2.385646917312047,19.090730060827113,0,2,0
0052,8819307,8.21017203,3135.258123205904,554.8295386109211,2.0190332235155966,15.4115271746485,0,2,0
0053,8430427,8.17770427,3174.224219599104,561.9956540757614,5.633383016934136,81.69595644025732,0.09845952656375201,2,0
0056,8635032,5.29387909,2982.8615254874435,530.3958571845034,23.419397897372992,548.7649350432149,2.1623804894973335,1,1
0059,7276108,14.83866585,2963.227322130666,533.4914237452969,0.25186296844869416,1.337996835305537,0,1,0
0060,8752357,13.40019696,3160.0903759534995,566.2550999907974,1.174158981652892,9.653767183996797,0,2,0
0061,9274509,12.37496381,3163.781034017347,561.7659539312486,30.068427541934472,793.9503870883058,3.49042345192329,2,1
0063,7766433,13.47657446,3190.3363774020772,563.4768279984808,0.8414628256911594,6.292430605475922,0,2,0
